"","ID","Angry","Depressed","Sad","Anxious","Relaxed","Happy"
"1",2,0.0348896002596821,0.0633506450003725,0.108753276060561,0.0501183080382399,0.123339730385949,0.081017496843876
"2",3,0.105031873759815,0.0449386026270903,0.0573295817673034,0.0394118028155305,0.169972922885789,0.0704326278254509
"3",4,0.258483422990997,0.162507450379077,0.13906257320607,0.0791647560821109,0.123362514992946,0.141531959792884
"4",6,0.158367495688371,0.131894693364147,0.186753807231374,0.0672456426135182,0.17912073385019,0.248740665023681
"5",8,0.0299987189923218,0.0204249966382895,0.0913461649087428,0.0382423794244192,0.183652556569934,0.151561745635585
"6",9,0.225111573078682,0.049885710138274,0.266327050276126,0.107217276803046,0.185008595082191,0.149807975386222
"7",10,0.0721984500661408,0.202615549520593,0.101528205820894,0.0242306596593282,0.20801249041994,0.219564336950393
"8",12,0.0739136830115416,0.129496907978087,0.149845980536334,0.174770868604092,0.149343067555704,0.200251531578883
"9",13,0.0207934668323457,0,0.0357551027242781,0.0245588045825209,0.10713961428993,0.0491128583687518
"10",20,0.329005891010156,0.230427010814433,0.135987495194494,0.0754199443352042,0.187002204458756,0.194162927459988
"11",23,0.210948442344056,0.109867704835895,0.159731835833549,0.149109939901669,0.209305697079989,0.222353652941527
"12",26,0.109792064394279,0.16061786556533,0.130646933004207,0.172361433157836,0.240240246313302,0.1329115743076
"13",28,0.0478879297176228,0.0790755920158401,0.0933238542461363,0.0477972713377204,0.092357952242594,0.059307355964017
"14",31,0.0924472477188827,0.0728123090762729,0.170034947123986,0.0476815477683929,0.208083695322193,0.262123279178257
"15",34,0.174645568520471,0.178042827850425,0.140000475480297,0.125819862082553,0.262544051126667,0.300212225574481
"16",38,0.142660891403322,0.0616975673813704,0.12315124787854,0.0761292965852872,0.26532967566782,0.215944744111439
"17",39,0.214763576972929,0.0253027236645825,0.090722875353217,0.0696331182432319,0.0937727797658313,0.206498106263528
"18",41,0.130992252621276,0.15714492599612,0.188311816624634,0.101093848078187,0.246874229534134,0.264918662775776
"19",43,0.193356072838463,0.235522258920195,0.217220484170922,0.213839580965102,0.260900143975497,0.219146863177868
"20",46,0.106798619688315,0.0915505433317251,0.0618833029170288,0.0320986674898659,0.347107427906554,0.158534233362766
"21",47,0.244937556956231,0.197115849304793,0.283888499061898,0.204321780608522,0.297157065542801,0.285282175144432
"22",48,0.130335800140272,0.0067974042304328,0.0208015998068274,0.0733588201379159,0.203070352273921,0.0536413308306668
"23",52,0.0628391244671124,0.0605194404441527,0.0746900174804003,0.0348856158586957,0.0899373817983111,0.0599211329139332
"24",57,0.157786076066311,0.149364941068062,0.117287332531282,0.123792742784494,0.227235478108673,0.164608456172041
"25",74,0.0627939356772611,0.0631484180903426,0.0648720031835877,0.01626495563414,0.164091091402158,0.112497049830721
"26",82,0.0240999389579699,0.0207768581624858,0.0301822538499951,0.0339478141746399,0.316276089848213,0.087167107850398
"27",84,0.0357134609652948,0.00692546677043879,0.0478361762637255,0.0214267953408384,0.124537845723897,0.103472923748076
"28",90,0.0754782635115663,0.0586486497715496,0.101298420064384,0.0438565380780136,0.179424739689143,0.1237444049142
"29",105,0.124853813075659,0.0811455545291931,0.0742028732410003,0.0740935386760466,0.150350565829582,0.172923562472903
