"","ID","Angry","Stressed","Anxious","Sad","Happy","Relexed"
"1",1,0.0916679853864771,0.127131407020503,0.0763301876644031,0.24576336418481,0.15180270494793,0.271212506145238
"2",2,0.220508691203027,0.235642973600851,0.278375153686115,0.159489311469399,0.131447705107273,0.232628058065068
"3",3,0.142066549332714,0.178236991869612,0.255734674464587,0.0939732330302082,0.225622107978863,0.253295984123639
"4",4,0.170932013026971,0.176515898935894,0.137622208452446,0.198646803571487,0.150451047752189,0.138227608076449
"5",5,0.313173952042443,0.386306890941515,0.373536832102863,0.468787336257069,0.494055370982492,0.284154469648462
"6",6,0.228840825746489,0.142001854989761,0.272697289780247,0.20099469037661,0.233381780251794,0.229227715851993
"7",7,0.105730979780587,0.575176189172942,0.491565372319006,0.424728471909102,0.579979537027522,0.410170902131832
"8",8,0.126665705713655,0.193402056190156,0.119681565551733,0.133159408843934,0.0337595742577788,0.0305642465582903
"9",9,0.184170410744338,0.0913927206472906,0.0704934254030423,0.192664037081333,0.0904976971097363,0.209013343105539
"10",10,0.0946089410679993,0.210789522413606,0.202941150947058,0.0747511913819641,0.088519186504886,0.18195817370737
"11",12,0.236395050796099,0.171431326055178,0.183285207757719,0.127383402847272,0.0587431045718366,0.133829985236151
"12",13,0.345244199724749,0.533813192287888,0.321282847229288,0.251294066703257,0.246157966097275,0.0770531264092471
"13",14,0.325465858033377,0.213775495643495,0.152760812741305,0.145545950354162,0.0927414651017754,0.184849540518007
"14",15,0.243827023947241,0.108356147450945,0.222916455187172,0.208313322075557,0.375551871709258,0.264829884348088
"15",16,0.178670140686794,0.218739092850739,0.258422838027456,0.185664141560267,0.0833320371282311,0.132036051401809
"16",17,0.100786871718819,0.136257902989893,0.0891151738197901,0.0930385439160304,0.119816737409173,0.110722533737237
"17",18,0.11741436110812,0.466329899182406,0.246512613925057,0.22730459651661,0.361293321151106,0.430459380043997
"18",19,0.577777362189117,0.463651691121009,0,2.79588364408642,0.0659573671328737,1.26990658758091
"19",20,0.142821252407181,0.294261244910263,0.248113312440732,0.0636885116067671,0.0816452269056203,0.174039313205812
"20",21,0.212431320241244,0.228169847093638,0.198945443978182,0.155435714158542,0.199952366378966,0.168731597806367
"21",22,0.320938038175812,0.271437092816211,0.179336102147395,0.216621046766051,0.198367465068727,0.296268252234959
"22",23,0.418200891487928,0.390359666375879,0.301450493797041,0.407661250539439,0.248438607880974,0.235715973520646
"23",24,0.122359860355762,0.166245181445709,0.1975342056005,0.19274166448745,0.111375492309364,0.183501552865192
