"","ID","Excited","Worried","Anxiety","Sad","Relaxed"
"40",10769,0.0342407445792286,0.0427839964558146,0.0269690578285566,0.00323296801222231,0.0295987884372326
"41",10770,0.0509639221941778,0.0553669768306855,0.0754540883675973,0.0524424858641293,0.0898069202393225
"42",10771,0.0577871346215947,0.211268241627596,0.0448896842232776,0.0396447241975671,0.065491185077411
"43",10772,0.0504438674258438,0.0630052608796198,0.011530331091803,0.0983568964008489,0.0250811503666258
"44",10773,0.0460028645556316,0.0996819110230859,0.029958138609738,0.0564849475132883,0.0348786618570158
"45",10774,0.0100514216646475,0.0497536397535357,0.00769160700928496,0.0345705529780548,0.045625329243978
"46",10775,0.00852919871023591,0.00561545209258548,0.0245050329666645,0.0144510978225368,0.0568977603981398
"47",10776,0.132894911054623,0.0255280236756086,0.0925485419970207,0.0743606148354499,0.0969968725816569
"48",10777,0.0733119579652,0.126977576492642,0.0166850175134047,0.0333945426256108,0.075340832037673
"49",10778,0.0111764808329647,0.0124550404825964,0.0148813973483664,0.0130798810733152,0.0483290142047147
"50",10779,0.188741625239929,0.162480517795273,0.0847101560809167,0.0482195233575437,0.152994271543501
"51",10780,0.0513128800429351,0.00834417876702512,0.125531059322754,0.0910035779189291,0.0323042310390855
"52",10781,0.0979708422618043,0.0119543211223878,0.0409721427450503,0.0131734761267152,0.0469535753777504
"53",10782,0.0447305672539255,0.0402360956520823,0.013260881754479,0.09087835518062,0.0763172261232006
"54",10783,0.0430642241194304,0.0853809772230248,0.283100599179158,0.0466695287741911,0.0579245800831598
"55",10784,0.048486602642068,0.0418991557341414,0.034734273568038,0.0760083344071169,0.0248991827296854
"56",10785,0.0369261346438627,0.125113231320093,0.0223902793708127,0.0938123882687878,0.0621079042567008
"57",10786,0.0529040614038862,0.0656161686134362,0.00662431413918982,0.00922618339669662,0.0675666197589551
"58",10787,0.124415752497056,0.186682913945153,0.0819328423552897,0.0516868931530312,0.0168370618861305
"59",10790,0.0587911640072188,0.0328686210457055,0.0611660215806333,0.0709412304111306,0.0476353106495224
"60",10791,0.0291379928389973,0.196888965464057,0.153526641864966,0.0616956819119239,0.136455460104997
"61",10792,0.0838046976853892,0.0779107493972461,0.119195461345562,0.136858323323353,0.104866512224611
"62",10793,0.0428757866485983,0.0999501818267852,0.223039484149898,0.16780620680114,0.167975012850155
"63",10794,0.0157637437692959,0.0444067891777044,0.0246278675735366,0.0647071002226668,0.0339754034661751
"64",10795,0.0448522586801465,0.0446029635830537,0.0775778085780608,0.0764079936972602,0.142608424159473
"65",10796,0.249021739482523,0.162153677719293,0.242204566065667,0.370519678913005,0.156468290108604
"66",10797,0.0216106512702929,0.0337701980790536,0.0011373827241181,0.0145901245925641,0.0298194857535143
"67",10799,0.0481093214863274,0.0368504495868325,0,0.0110155234381321,0.0169841978517303
"68",10800,0.0204193029605903,0.0998351290154138,0.00687194724396036,0.0286019772382117,0.060629829917935
"69",10801,0.125416807404623,0.131025647188942,0.035731860407425,0.103225472919306,0.211161089435193
"70",10802,0.150134053291923,0.113917259079096,0.00570096617587476,0.206731435073365,0.810240501431513
"71",10803,0.0554590744221713,0.0549636995653984,0.0425212738817509,0.0224842818196178,0.0494866602082748
"72",10804,0.145243919217954,0.048667248684747,0.0280755149811562,0.0558275214483564,0.17461011379079
"73",10805,0.114176078866141,0.165618745575608,0.149434958031869,0.105868380435287,0.0602619535091702
"74",10806,NA,NA,NA,NA,NA
"75",10807,0.0358320783544543,0.033162340868022,0.0193489720993675,0.0597295923738746,0.0178341165212156
"76",10808,0.0232713094888509,0.0743159038461102,0.0639112250227576,0.0940683056994739,0.0207423568140529
"77",10809,0.0317164597533259,0.0391215646671494,0.0598754726339274,0.0857262458348726,0.0877665350283478
"78",10810,0.0109716970198235,0.0210031340562163,0.0934298817094529,0.0373496360826256,0.0704182308965743
"79",10811,0.0990828544486814,0.19018812902099,0.0539571754094895,0.0731701554882753,0.127819799691666
"80",10812,0.119000395277545,0.00167476838050583,0.00748009765898709,0,0.014808040332706
"81",10813,0.0231705459054705,0.089292009501246,0.189775935161754,0.204074583371104,0.149049796180816
"82",10814,0.118201496968885,0.0862681989232012,0,0.0557569584423788,0.0544558217266473
"83",10815,0.0837808213454587,0.267879537329356,0.064606655117414,0.217679405174181,0.227532546412835
"84",10816,0.0438205902650047,0.186980677269274,0.012129665150174,0.0686281390126818,0.170895611432446
"85",10817,0.00856240259214256,0.0612676146382452,0.0472279048166272,0.0331569383686019,0.0616744335235706
"86",10818,0.0407901933745086,0.0466383699287867,0.0562534334963559,0.0337250644947897,0.0204882280011201
"87",10819,0.181662117591068,0.127413350238031,0.178307932708918,0.163124059720068,0.142569671280677
"88",10820,0.0196868015087864,0.0211860274003565,0.0152675412301816,0.0224772295267595,0.0629560628895686
"89",10821,0.058106885789196,0.00572862821432288,0.0715677388225934,0.0477968953259272,0.017947847586398
"90",10822,0.0898668680550927,0.0295378797732645,0.178571028937544,0.0636642780908399,0.0399088584659171
"91",10823,0.17979426971892,0.252024873215525,0.167727652259644,0.247573416476649,0.201437895124841
"92",10824,0.142817674134944,0.020931458216502,0.0780430597860821,0.131883120234759,0.0652341314602815
"93",10826,0.0712010519610834,0.0802145995603134,0.0280085139811233,0.128326083610501,0.0462454337281594
"94",10827,0.0520747894584145,0.0179215068454409,0.0112130458596506,0.129674574041314,0.0057382933465675
"95",10828,0.0511477682961662,0.0633960138140158,0.0783449764250018,0.0414026696600717,0.0655103751404521
"96",10829,0.0406914017861802,0.081398200503948,0.0172077386092774,0.0452737659799291,0.0858677418375906
"97",10830,0.0620837052009161,0.072862294436007,0.0103532759230885,0.0331530195932624,0.071075749401014
"98",10831,0.0790847446756533,0.0607258865321603,0.050665506405743,0.0779345159026076,0.0456660932921838
"99",10832,0.0442430662686218,0.0599457345789888,0.0206195075972358,0.0428597852205395,0.0491370566650851
"100",10833,0.0705993836524816,0.0679573115728065,0.0326883025055616,0.010678777729311,0.0469995335078457
"101",10834,0.0295780357772685,0.0623319400372441,0.00332554473160892,0.0128327430866447,0.0572828009838305
"102",10835,0.030668776067051,0.00677810496811368,0,0.00488101233296922,0.131198098207284
"103",10836,0.0767675216576871,0.00317470348539264,0.0478901234855014,0.008284597502563,0.0473394357558006
"104",10837,0.0294851883134719,0.107207163980565,0.0534161090490032,0.0359325966004762,0.0324594869162641
"105",10838,0.0461690137005001,0.122705570024292,0.0183925605320568,0.0189938182262805,0.0499477346279236
"106",10839,0.133308472660391,0.110027049112153,0.0321647346882475,0.0840414200742804,0.0430854963601638
"107",10840,0.143713900682212,0.0993061187082915,0.120427054949782,0.220277773608733,0.140630682563365
"108",10841,0.0554344271781664,0.109176184083111,0.0543588847279279,0.0448612002155782,0.0790007452950273
"109",10842,0.0670948076379482,0.0512804043586818,0.00606337475312828,0.0352802083173912,0.0180410846959887
"110",10843,0.116415186486453,0.0359372665787155,0.00574146260418111,0.12332722445445,0.037682585643644
"111",10844,0.0821611155490856,0.0633009271598675,0.0303404455275872,0.0180301528098082,0.176967866945479
"112",10845,0.0319784376087804,0.0634843920745971,0.0231905198198147,0.0347785477535531,0.0686333899023675
"113",10846,0.0284278194347922,0.0767001717359165,0.0444642110528733,0.040828098196677,0.0319134904894859
"114",10847,0.0197241785727243,0.084623314891218,0.0338053517102639,0.0572892823418983,0.04756074173378
"115",10848,0.12011409361568,0.0296456193706519,0.01008032279155,0.0128345976106789,0.122238298403868
"116",10849,0.0733937757524727,0.171603723211192,0.129924570306687,0.152425965419128,0.102302449687179
"117",10850,0.00385876842475758,0.0130472763582952,0.053134063627172,0.0444282435381189,0.0164444975378044
"118",10851,0.0622089306345942,0.0767974917118448,0.016442782767444,0.0371622327467378,0.101181781225785
"119",10852,0.0771732384923003,0.108701036321988,0.00605198328768951,0.174229113176697,0.0574472230173621
"120",10853,0.114168839288598,0.213939630459525,0.0242685486720743,0.0396108867707271,0.183885041147914
"121",10854,0.261483677944958,0.0980641774081472,0.0115282136123374,0.00923931808305181,0.0952684473934148
"122",10855,0.0599064196439962,0.0204762450898447,0.0627200216300771,0.0054969028009366,0.158695115625411
"123",10856,0.0574636650216221,0.0230801742938616,0.00319520878956005,0.108056790107061,0.104075166057421
"124",10857,0.0283906595145631,0.028102293787913,0.0201167247413283,0.0232674368864406,0.551104658361589
"125",10858,0.0456306150743553,0.0855428253417828,0.010892062640829,0.0658516848535716,0.133368642619974
"126",10859,0.0488853201561077,0.0861089282276723,0.0607931248033924,0.0975805271836921,0.159943297022308
"127",10860,0.00584914019215574,0.10442932440763,0.00410392754832414,0.0118900875235415,0.0522444080817695
"128",10861,0.100109921217264,0.0516025886218386,0.00470555523241045,0.0235729986027337,0.0988712428991149
"129",10862,0.0288294320578525,0.105966044905318,0.0629804996711022,0.0398080983690017,0.142085372798236
"130",10863,0.0295544485384659,0.0717546573043302,0,0.0256206440319404,0.0580468799660619
